status,account,balance,date,gender,age,merchant_state,amount,movement,month,day
authorized,ACC-1598451071,697.28,2018-10-15,F,26,QLD,15.77,debit,10,15
authorized,ACC-1598451071,682.78,2018-10-15,F,26,QLD,14.5,debit,10,15
authorized,ACC-1516130869,4714.51,2018-10-15,F,21,NT,12.53,debit,10,15
authorized,ACC-574997646,5091.04,2018-10-15,F,18,WA,29.83,debit,10,15
authorized,ACC-4258502723,5928.8,2018-10-15,F,24,VIC,8.28,debit,10,15
authorized,ACC-1598451071,676.51,2018-10-15,F,26,QLD,6.27,debit,10,15
authorized,ACC-1222300524,1259.81,2018-10-15,M,38,NSW,5.37,debit,10,15
authorized,ACC-854938045,14536.87,2018-10-15,M,28,NSW,24.47,debit,10,15
authorized,ACC-1973887809,7338.47,2018-10-15,M,26,WA,37.35,debit,10,15
authorized,ACC-3084464802,9003.55,2018-10-15,F,19,VIC,109.99,debit,10,15
authorized,ACC-1598451071,672.74,2018-10-15,F,26,QLD,3.77,debit,10,15
authorized,ACC-3541460373,4248.84,2018-10-15,M,24,VIC,28.41,debit,10,15
posted,ACC-2249586092,11524.84,2018-10-15,M,19,MISSING,31.0,debit,10,15
authorized,ACC-4258502723,5883.05,2018-10-15,F,24,VIC,45.75,debit,10,15
authorized,ACC-1652235822,21163.23,2018-10-15,F,38,VIC,6.26,debit,10,15
posted,ACC-1217063613,4398.31,2018-10-15,F,27,MISSING,20.0,debit,10,15
posted,ACC-354106658,23998.54,2018-10-15,F,39,MISSING,137.0,debit,10,15
posted,ACC-2970114956,11281.1,2018-10-15,M,26,MISSING,61.0,debit,10,15
authorized,ACC-964839203,40199.06,2018-10-15,M,21,VIC,44.76,debit,10,15
authorized,ACC-240804743,22534.1,2018-10-16,M,29,WA,63.02,debit,10,16
posted,ACC-1598451071,652.74,2018-10-16,F,26,MISSING,20.0,debit,10,16
posted,ACC-2231965366,20585.81,2018-10-16,F,35,MISSING,17.0,debit,10,16
posted,ACC-240804743,22491.1,2018-10-16,M,29,MISSING,43.0,debit,10,16
posted,ACC-1788473090,9873.89,2018-10-16,F,21,MISSING,20.0,debit,10,16
posted,ACC-3827517394,44217.36,2018-10-16,M,28,MISSING,30.0,debit,10,16
authorized,ACC-1222300524,1250.86,2018-10-16,M,38,WA,8.95,debit,10,16
posted,ACC-1890605467,18801.32,2018-10-16,M,38,MISSING,42.0,debit,10,16
posted,ACC-958000567,8343.23,2018-10-16,F,34,MISSING,20.0,debit,10,16
authorized,ACC-1652235822,21153.33,2018-10-16,F,38,VIC,9.9,debit,10,16
posted,ACC-354106658,23977.54,2018-10-16,F,39,MISSING,21.0,debit,10,16
posted,ACC-2270192619,17340.39,2018-10-16,M,20,MISSING,39.0,debit,10,16
posted,ACC-4274272854,8509.24,2018-10-16,M,20,MISSING,34.0,debit,10,16
posted,ACC-1598451071,616.74,2018-10-16,F,26,MISSING,36.0,debit,10,16
posted,ACC-2650850707,118148.23,2018-10-16,M,42,MISSING,161.0,debit,10,16
posted,ACC-2231965366,20549.81,2018-10-16,F,35,MISSING,36.0,debit,10,16
posted,ACC-240804743,22376.1,2018-10-16,M,29,MISSING,115.0,debit,10,16
authorized,ACC-2920611728,9063.95,2018-10-16,M,69,VIC,39.9,debit,10,16
authorized,ACC-1799207998,8906.77,2018-10-16,F,20,NSW,14.1,debit,10,16
authorized,ACC-1598451071,612.7,2018-10-16,F,26,QLD,4.04,debit,10,16
authorized,ACC-1890605467,18688.43,2018-10-16,M,38,NSW,112.89,debit,10,16
authorized,ACC-4258502723,5875.33,2018-10-16,F,24,VIC,7.72,debit,10,16
posted,ACC-3827517394,44156.05,2018-10-16,M,28,MISSING,29.0,debit,10,16
posted,ACC-1710017148,17609.99,2018-10-16,F,19,MISSING,54.0,debit,10,16
authorized,ACC-559365433,3775.69,2018-10-16,F,64,TAS,13.78,debit,10,16
authorized,ACC-1799207998,8893.16,2018-10-16,F,20,NSW,13.61,debit,10,16
authorized,ACC-2673069055,15284.58,2018-10-16,M,24,VIC,47.26,debit,10,16
authorized,ACC-3084464802,8984.95,2018-10-16,F,19,VIC,18.6,debit,10,16
authorized,ACC-3771436525,5720.77,2018-10-16,M,20,VIC,13.77,debit,10,16
authorized,ACC-574997646,5076.49,2018-10-16,F,18,NSW,14.55,debit,10,16
authorized,ACC-1973887809,7333.02,2018-10-16,M,26,WA,5.45,debit,10,16
authorized,ACC-854938045,14518.28,2018-10-16,M,28,QLD,18.59,debit,10,16
authorized,ACC-3827517394,44197.98,2018-10-16,M,28,SA,19.38,debit,10,16
authorized,ACC-3827517394,44185.05,2018-10-16,M,28,NSW,12.93,debit,10,16
authorized,ACC-1652235822,21119.06,2018-10-16,F,38,SA,34.27,debit,10,16
authorized,ACC-602667573,20343.4,2018-10-16,M,40,NSW,16.38,debit,10,16
authorized,ACC-3827517394,44133.41,2018-10-16,M,28,NSW,22.64,debit,10,16
authorized,ACC-964839203,40165.89,2018-10-16,M,21,QLD,33.17,debit,10,16
authorized,ACC-1222300524,1242.89,2018-10-16,M,38,NSW,7.97,debit,10,16
authorized,ACC-2673069055,15240.4,2018-10-16,M,24,NSW,44.18,debit,10,16
posted,ACC-2231965366,20504.81,2018-10-16,F,35,MISSING,45.0,debit,10,16
posted,ACC-37709441,20639.81,2018-10-16,M,18,MISSING,4132.23,credit,10,16
authorized,ACC-1973887809,7320.95,2018-10-16,M,26,WA,12.07,debit,10,16
authorized,ACC-1443681913,3738.7,2018-10-16,M,31,NSW,24.08,debit,10,16
posted,ACC-2231965366,22948.05,2018-10-16,F,35,MISSING,2443.24,credit,10,16
posted,ACC-3021093232,11241.8,2018-10-16,F,30,MISSING,193.0,debit,10,16
authorized,ACC-3485804958,27900.66,2018-10-16,F,34,SA,23.38,debit,10,16
authorized,ACC-1652235822,21098.54,2018-10-16,F,38,VIC,20.52,debit,10,16
authorized,ACC-2265520058,5974.61,2018-10-16,F,26,NSW,23.52,debit,10,16
posted,ACC-1443681913,4734.94,2018-10-16,M,31,MISSING,996.24,credit,10,16
authorized,ACC-1037050564,5113.87,2018-10-16,F,40,QLD,17.55,debit,10,16
authorized,ACC-1037050564,5107.5,2018-10-16,F,40,QLD,6.37,debit,10,16
posted,ACC-3485804958,27827.77,2018-10-16,F,34,MISSING,39.0,debit,10,16
posted,ACC-2305712452,6657.1,2018-10-16,F,18,MISSING,761.33,credit,10,16
posted,ACC-2173390920,11377.52,2018-10-16,M,27,MISSING,28.0,debit,10,16
posted,ACC-1990648130,8137.06,2018-10-16,F,21,MISSING,1037.07,credit,10,16
posted,ACC-1903037542,4659.84,2018-10-16,M,30,MISSING,165.0,debit,10,16
authorized,ACC-3485804958,27866.77,2018-10-16,F,34,NSW,33.89,debit,10,16
authorized,ACC-1903037542,4824.84,2018-10-16,M,30,QLD,141.15,debit,10,16
posted,ACC-3481401842,7343.76,2018-10-16,F,25,MISSING,32.0,debit,10,16
authorized,ACC-1652235822,21075.33,2018-10-16,F,38,VIC,23.21,debit,10,16
authorized,ACC-2890243754,1745.27,2018-10-16,M,37,QLD,18.2,debit,10,16
authorized,ACC-2890243754,1724.74,2018-10-16,M,37,QLD,20.53,debit,10,16
posted,ACC-2828321672,7835.09,2018-10-16,F,53,MISSING,970.47,credit,10,16
posted,ACC-4281711154,42287.02,2018-10-16,M,42,MISSING,1757.82,credit,10,16
posted,ACC-38923874,43320.09,2018-10-16,M,38,MISSING,122.0,debit,10,16
posted,ACC-3941181087,12219.58,2018-10-16,M,25,MISSING,46.0,debit,10,16
posted,ACC-3879258709,205924.63,2018-10-16,F,40,MISSING,127.0,debit,10,16
authorized,ACC-2014856841,265903.69,2018-10-16,M,46,VIC,67.93,debit,10,16
authorized,ACC-1279356312,9992.3,2018-10-16,M,44,VIC,33.42,debit,10,16
posted,ACC-1279356312,9965.3,2018-10-16,M,44,MISSING,27.0,debit,10,16
posted,ACC-1222300524,2245.02,2018-10-16,M,38,MISSING,1002.13,credit,10,16
posted,ACC-4163822186,10280.35,2018-10-16,F,26,MISSING,164.0,debit,10,16
posted,ACC-3771436525,6820.47,2018-10-16,M,20,MISSING,1099.7,credit,10,16
posted,ACC-3954677887,8677.01,2018-10-16,F,47,MISSING,1272.47,credit,10,16
posted,ACC-1243371644,5064.09,2018-10-16,M,42,MISSING,20.0,debit,10,16
posted,ACC-958000567,11860.84,2018-10-16,F,34,MISSING,3517.61,credit,10,16
posted,ACC-2897221629,7850.26,2018-10-16,M,23,MISSING,982.71,credit,10,16
authorized,ACC-3084464802,8978.91,2018-10-16,F,19,VIC,6.04,debit,10,16
authorized,ACC-240804743,22358.08,2018-10-16,M,29,VIC,18.02,debit,10,16
posted,ACC-1344825761,22593.41,2018-10-16,F,46,MISSING,45.0,debit,10,16
posted,ACC-38923874,43291.09,2018-10-16,M,38,MISSING,29.0,debit,10,16
posted,ACC-3879258709,205895.63,2018-10-16,F,40,MISSING,29.0,debit,10,16
authorized,ACC-3481401842,7316.93,2018-10-16,F,25,NSW,26.83,debit,10,16
posted,ACC-3741880913,11894.79,2018-10-16,F,25,MISSING,81.0,debit,10,16
posted,ACC-1217063613,4243.31,2018-10-16,F,27,MISSING,155.0,debit,10,16
authorized,ACC-240804743,22315.43,2018-10-16,M,29,QLD,42.65,debit,10,16
authorized,ACC-3954677887,8660.01,2018-10-16,F,47,SA,17.0,debit,10,16
posted,ACC-3233697971,13416.62,2018-10-16,F,34,MISSING,143.0,debit,10,16
posted,ACC-1199531521,17677.63,2018-10-16,M,52,MISSING,20.0,debit,10,16
posted,ACC-1349834573,16356.09,2018-10-16,M,39,MISSING,34.0,debit,10,16
authorized,ACC-4258502723,5867.51,2018-10-16,F,24,VIC,7.82,debit,10,16
authorized,ACC-602667573,20336.91,2018-10-16,M,40,WA,6.49,debit,10,16
posted,ACC-2890243754,1586.74,2018-10-16,M,37,MISSING,138.0,debit,10,16
authorized,ACC-182446574,9676.52,2018-10-16,F,27,WA,31.01,debit,10,16
authorized,ACC-80388494,7255.05,2018-10-16,M,28,VIC,11.08,debit,10,16
authorized,ACC-1443681913,4713.45,2018-10-16,M,31,NSW,21.49,debit,10,16
authorized,ACC-80388494,7212.42,2018-10-16,M,28,NSW,42.63,debit,10,16
authorized,ACC-3827517394,44006.94,2018-10-16,M,28,NSW,126.47,debit,10,16
posted,ACC-3485804958,27697.77,2018-10-16,F,34,MISSING,130.0,debit,10,16
posted,ACC-2901672282,11641.46,2018-10-16,M,22,MISSING,40.0,debit,10,16
authorized,ACC-2920611728,9038.29,2018-10-16,M,69,VIC,25.66,debit,10,16
authorized,ACC-80388494,7165.46,2018-10-17,M,28,VIC,46.96,debit,10,17
authorized,ACC-182446574,9670.7,2018-10-17,F,27,WA,5.82,debit,10,17
authorized,ACC-1903037542,4636.78,2018-10-17,M,30,QLD,23.06,debit,10,17
authorized,ACC-1683215619,6924.75,2018-10-17,M,38,QLD,111.83,debit,10,17
posted,ACC-602667573,20239.91,2018-10-17,M,40,MISSING,97.0,debit,10,17
posted,ACC-2681137560,11029.9,2018-10-17,M,31,MISSING,74.0,debit,10,17
posted,ACC-4258502723,5765.51,2018-10-17,F,24,MISSING,102.0,debit,10,17
authorized,ACC-1799207998,8610.55,2018-10-17,F,20,NSW,282.61,debit,10,17
authorized,ACC-3100725361,5072.18,2018-10-17,M,25,QLD,37.87,debit,10,17
authorized,ACC-80388494,7118.45,2018-10-17,M,28,VIC,47.01,debit,10,17
posted,ACC-2988263882,6622.46,2018-10-17,M,44,MISSING,197.0,debit,10,17
posted,ACC-602667573,20218.91,2018-10-17,M,40,MISSING,21.0,debit,10,17
posted,ACC-2171593283,15201.34,2018-10-17,M,19,MISSING,27.0,debit,10,17
posted,ACC-2776252858,7748.23,2018-10-17,F,43,MISSING,29.0,debit,10,17
authorized,ACC-559365433,3764.35,2018-10-17,F,64,VIC,11.34,debit,10,17
posted,ACC-588564840,20993.51,2018-10-17,M,23,MISSING,25.0,debit,10,17
posted,ACC-588564840,20896.51,2018-10-17,M,23,MISSING,97.0,debit,10,17
posted,ACC-847145727,61301.37,2018-10-17,M,19,MISSING,151.0,debit,10,17
posted,ACC-1496451953,21997.89,2018-10-17,M,43,MISSING,39.0,debit,10,17
authorized,ACC-1222300524,2230.78,2018-10-17,M,38,NSW,14.24,debit,10,17
posted,ACC-2014856841,265881.69,2018-10-17,M,46,MISSING,22.0,debit,10,17
posted,ACC-4163822186,10225.35,2018-10-17,F,26,MISSING,55.0,debit,10,17
posted,ACC-3954677887,8476.49,2018-10-17,F,47,MISSING,58.0,debit,10,17
authorized,ACC-3827517394,43975.45,2018-10-17,M,28,NSW,31.49,debit,10,17
authorized,ACC-1683215619,6914.1,2018-10-17,M,38,SA,10.65,debit,10,17
authorized,ACC-240804743,22297.31,2018-10-17,M,29,NSW,18.12,debit,10,17
authorized,ACC-3954677887,8534.49,2018-10-17,F,47,WA,125.52,debit,10,17
authorized,ACC-1652235822,21050.61,2018-10-17,F,38,NSW,24.72,debit,10,17
authorized,ACC-1222300524,2190.74,2018-10-17,M,38,NSW,40.04,debit,10,17
posted,ACC-354106658,23952.54,2018-10-17,F,39,MISSING,25.0,debit,10,17
posted,ACC-1443681913,4677.45,2018-10-17,M,31,MISSING,36.0,debit,10,17
authorized,ACC-1973887809,7294.85,2018-10-17,M,26,WA,26.1,debit,10,17
authorized,ACC-854938045,14510.99,2018-10-17,M,28,WA,7.29,debit,10,17
authorized,ACC-3481401842,7305.03,2018-10-17,F,25,NSW,11.9,debit,10,17
authorized,ACC-2673069055,15223.7,2018-10-17,M,24,QLD,16.7,debit,10,17
authorized,ACC-1056639002,53539.49,2018-10-17,M,22,NSW,33.81,debit,10,17
authorized,ACC-1903037542,4614.78,2018-10-17,M,30,QLD,22.0,debit,10,17
authorized,ACC-1903037542,4600.93,2018-10-17,M,30,QLD,13.85,debit,10,17
authorized,ACC-2014856841,265817.75,2018-10-17,M,46,VIC,63.94,debit,10,17
authorized,ACC-1799207998,8587.81,2018-10-17,F,20,NSW,22.74,debit,10,17
authorized,ACC-1683215619,6883.38,2018-10-17,M,38,SA,30.72,debit,10,17
authorized,ACC-854938045,14340.19,2018-10-17,M,28,NSW,170.8,debit,10,17
authorized,ACC-1222300524,2177.54,2018-10-17,M,38,NSW,13.2,debit,10,17
authorized,ACC-3481401842,7250.05,2018-10-17,F,25,NSW,54.98,debit,10,17
posted,ACC-1037050564,5023.31,2018-10-17,F,40,MISSING,32.0,debit,10,17
posted,ACC-1799207998,8548.81,2018-10-17,F,20,MISSING,39.0,debit,10,17
posted,ACC-2107684084,10401.85,2018-10-17,M,22,MISSING,34.0,debit,10,17
posted,ACC-2173390920,11348.52,2018-10-17,M,27,MISSING,29.0,debit,10,17
posted,ACC-966140392,9975.49,2018-10-17,M,21,MISSING,30.0,debit,10,17
authorized,ACC-240804743,22277.49,2018-10-17,M,29,QLD,19.82,debit,10,17
authorized,ACC-1683215619,6844.75,2018-10-17,M,38,NSW,38.63,debit,10,17
authorized,ACC-1037050564,5055.31,2018-10-17,F,40,WA,52.19,debit,10,17
authorized,ACC-1903037542,4594.2,2018-10-17,M,30,QLD,6.73,debit,10,17
authorized,ACC-1222300524,2169.19,2018-10-17,M,38,NSW,8.35,debit,10,17
authorized,ACC-964839203,40136.27,2018-10-17,M,21,VIC,29.62,debit,10,17
authorized,ACC-38923874,43116.46,2018-10-17,M,38,NSW,174.63,debit,10,17
authorized,ACC-2673069055,15213.62,2018-10-17,M,24,QLD,10.08,debit,10,17
authorized,ACC-3481401842,7217.64,2018-10-17,F,25,WA,32.41,debit,10,17
authorized,ACC-1222300524,2159.82,2018-10-17,M,38,NSW,9.37,debit,10,17
authorized,ACC-414431115,5645.41,2018-10-17,F,43,VIC,15.28,debit,10,17
authorized,ACC-90814749,11234.53,2018-10-17,M,35,NSW,33.79,debit,10,17
authorized,ACC-2305712452,6639.69,2018-10-17,F,18,SA,17.41,debit,10,17
authorized,ACC-1799207998,8514.34,2018-10-17,F,20,WA,34.47,debit,10,17
authorized,ACC-1222300524,2150.47,2018-10-17,M,38,WA,9.35,debit,10,17
authorized,ACC-854938045,14309.5,2018-10-17,M,28,VIC,30.69,debit,10,17
posted,ACC-3084464802,11464.28,2018-10-17,F,19,MISSING,2485.37,credit,10,17
posted,ACC-1650504218,17016.36,2018-10-17,F,23,MISSING,1626.48,credit,10,17
posted,ACC-4163822186,10179.35,2018-10-17,F,26,MISSING,46.0,debit,10,17
posted,ACC-182446574,9613.7,2018-10-17,F,27,MISSING,57.0,debit,10,17
posted,ACC-3326339947,12084.57,2018-10-17,M,22,MISSING,983.36,credit,10,17
authorized,ACC-1279356312,9852.09,2018-10-17,M,44,VIC,113.21,debit,10,17
authorized,ACC-2249586092,11507.3,2018-10-17,M,19,WA,17.54,debit,10,17
authorized,ACC-1799207998,8500.7,2018-10-17,F,20,NSW,13.64,debit,10,17
authorized,ACC-3954677887,8429.27,2018-10-17,F,47,WA,47.22,debit,10,17
posted,ACC-3100725361,5046.18,2018-10-17,M,25,MISSING,26.0,debit,10,17
posted,ACC-354106658,23775.54,2018-10-17,F,39,MISSING,177.0,debit,10,17
posted,ACC-1516130869,7021.14,2018-10-17,F,21,MISSING,2306.63,credit,10,17
posted,ACC-2776252858,8816.27,2018-10-17,F,43,MISSING,1068.04,credit,10,17
posted,ACC-4059612845,61131.05,2018-10-17,M,38,MISSING,178.0,debit,10,17
authorized,ACC-2920611728,9022.03,2018-10-17,M,69,VIC,16.26,debit,10,17
authorized,ACC-958000567,11827.74,2018-10-17,F,34,NT,33.1,debit,10,17
authorized,ACC-1222300524,2130.39,2018-10-17,M,38,NSW,20.08,debit,10,17
posted,ACC-1598451071,1626.37,2018-10-17,F,26,MISSING,1013.67,credit,10,17
posted,ACC-240804743,22215.45,2018-10-17,M,29,MISSING,56.0,debit,10,17
posted,ACC-1243371644,4934.09,2018-10-17,M,42,MISSING,130.0,debit,10,17
authorized,ACC-2249586092,11493.2,2018-10-17,M,19,WA,14.1,debit,10,17
authorized,ACC-3954677887,8406.07,2018-10-17,F,47,WA,23.2,debit,10,17
authorized,ACC-240804743,22271.45,2018-10-17,M,29,ACT,6.04,debit,10,17
authorized,ACC-1222300524,2113.22,2018-10-17,M,38,NSW,17.17,debit,10,17
authorized,ACC-1056639002,53529.53,2018-10-17,M,22,VIC,9.96,debit,10,17
authorized,ACC-2970114956,11254.33,2018-10-17,M,26,VIC,26.77,debit,10,17
authorized,ACC-1279356312,9828.52,2018-10-17,M,44,VIC,23.57,debit,10,17
authorized,ACC-964839203,40129.37,2018-10-17,M,21,VIC,6.9,debit,10,17
authorized,ACC-2650850707,118103.41,2018-10-17,M,42,NSW,44.82,debit,10,17
posted,ACC-1799207998,8409.7,2018-10-17,F,20,MISSING,91.0,debit,10,17
posted,ACC-2305712452,6603.69,2018-10-17,F,18,MISSING,36.0,debit,10,17
posted,ACC-38923874,43081.46,2018-10-17,M,38,MISSING,35.0,debit,10,17
posted,ACC-958000567,11717.74,2018-10-17,F,34,MISSING,110.0,debit,10,17
authorized,ACC-1903037542,4583.09,2018-10-17,M,30,QLD,11.11,debit,10,17
authorized,ACC-1243371644,4918.1,2018-10-17,M,42,NSW,15.99,debit,10,17
authorized,ACC-964839203,40118.48,2018-10-17,M,21,VIC,10.89,debit,10,17
authorized,ACC-1903037542,4540.94,2018-10-17,M,30,VIC,42.15,debit,10,17
authorized,ACC-1903037542,4522.37,2018-10-17,M,30,QLD,18.57,debit,10,17
authorized,ACC-3084464802,10853.53,2018-10-17,F,19,SA,610.75,debit,10,17
authorized,ACC-1710017148,17574.55,2018-10-17,F,19,QLD,35.44,debit,10,17
authorized,ACC-2890243754,1581.78,2018-10-17,M,37,QLD,4.96,debit,10,17
authorized,ACC-3481401842,7163.68,2018-10-17,F,25,WA,53.96,debit,10,17
authorized,ACC-1973887809,7257.68,2018-10-17,M,26,WA,37.17,debit,10,17
posted,ACC-4065652575,15583.86,2018-10-17,M,21,MISSING,55.0,debit,10,17
posted,ACC-1799207998,8374.7,2018-10-17,F,20,MISSING,35.0,debit,10,17
posted,ACC-1973887809,8356.59,2018-10-17,M,26,MISSING,1098.91,credit,10,17
authorized,ACC-2970114956,11247.97,2018-10-17,M,26,ACT,6.36,debit,10,17
authorized,ACC-2270192619,17322.27,2018-10-17,M,20,NSW,18.12,debit,10,17
authorized,ACC-2153562714,6571.64,2018-10-17,F,24,WA,16.72,debit,10,17
posted,ACC-3233697971,13257.62,2018-10-17,F,34,MISSING,159.0,debit,10,17
posted,ACC-819621312,9327.64,2018-10-17,F,30,MISSING,1158.15,credit,10,17
posted,ACC-2920611728,10065.15,2018-10-17,M,69,MISSING,1043.12,credit,10,17
posted,ACC-2901672282,11608.46,2018-10-17,M,22,MISSING,33.0,debit,10,17
posted,ACC-1799207998,9770.19,2018-10-17,F,20,MISSING,1395.49,credit,10,17
posted,ACC-2171593283,17841.1,2018-10-17,M,19,MISSING,2639.76,credit,10,17
posted,ACC-4163822186,10129.35,2018-10-17,F,26,MISSING,50.0,debit,10,17
posted,ACC-3827517394,43892.45,2018-10-17,M,28,MISSING,83.0,debit,10,17
authorized,ACC-2970114956,11228.6,2018-10-17,M,26,VIC,19.37,debit,10,17
authorized,ACC-854938045,14244.09,2018-10-17,M,28,QLD,65.41,debit,10,17
authorized,ACC-1998563091,18556.22,2018-10-17,M,42,WA,235.26,debit,10,17
authorized,ACC-1037050564,5009.07,2018-10-17,F,40,QLD,14.24,debit,10,17
authorized,ACC-2673069055,15187.04,2018-10-17,M,24,QLD,26.58,debit,10,17
posted,ACC-964839203,39941.48,2018-10-17,M,21,MISSING,177.0,debit,10,17
posted,ACC-2153562714,6496.02,2018-10-17,F,24,MISSING,46.0,debit,10,17
authorized,ACC-1496451953,21956.8,2018-10-17,M,43,VIC,41.09,debit,10,17
authorized,ACC-2153562714,6542.02,2018-10-17,F,24,WA,29.62,debit,10,17
posted,ACC-819621312,9229.64,2018-10-17,F,30,MISSING,98.0,debit,10,17
posted,ACC-1349834573,16308.09,2018-10-17,M,39,MISSING,48.0,debit,10,17
authorized,ACC-854938045,14202.81,2018-10-17,M,28,NSW,41.28,debit,10,17
authorized,ACC-2673069055,15181.33,2018-10-17,M,24,QLD,5.71,debit,10,17
authorized,ACC-1973887809,7872.29,2018-10-17,M,26,VIC,484.3,debit,10,17
authorized,ACC-1222300524,2105.91,2018-10-17,M,38,NSW,7.31,debit,10,17
authorized,ACC-958000567,11704.85,2018-10-17,F,34,NT,12.89,debit,10,17
posted,ACC-2171593283,17824.1,2018-10-17,M,19,MISSING,17.0,debit,10,17
posted,ACC-1650504218,16983.36,2018-10-17,F,23,MISSING,33.0,debit,10,17
posted,ACC-1438600314,5225.98,2018-10-17,F,35,MISSING,83.0,debit,10,17
posted,ACC-182446574,9580.7,2018-10-17,F,27,MISSING,33.0,debit,10,17
posted,ACC-4281711154,42251.02,2018-10-17,M,42,MISSING,36.0,debit,10,17
authorized,ACC-3689607373,7097.75,2018-10-17,F,20,WA,16.36,debit,10,17
authorized,ACC-1279356312,9794.64,2018-10-17,M,44,VIC,33.88,debit,10,17
posted,ACC-3536132544,6647.96,2018-10-17,F,41,MISSING,43.0,debit,10,17
posted,ACC-2173390920,11281.52,2018-10-17,M,27,MISSING,67.0,debit,10,17
authorized,ACC-2673069055,15172.52,2018-10-17,M,24,QLD,8.81,debit,10,17
authorized,ACC-2890243754,1564.17,2018-10-17,M,37,QLD,17.61,debit,10,17
authorized,ACC-2153562714,6487.68,2018-10-17,F,24,WA,8.34,debit,10,17
authorized,ACC-1903037542,4473.67,2018-10-17,M,30,QLD,48.7,debit,10,17
posted,ACC-2897221629,7777.26,2018-10-17,M,23,MISSING,73.0,debit,10,17
posted,ACC-1710017148,17541.55,2018-10-17,F,19,MISSING,33.0,debit,10,17
authorized,ACC-964839203,39855.72,2018-10-17,M,21,QLD,85.76,debit,10,17
authorized,ACC-3100725361,5032.29,2018-10-17,M,25,QLD,13.89,debit,10,17
posted,ACC-1973887809,7843.29,2018-10-17,M,26,MISSING,29.0,debit,10,17
posted,ACC-1349834573,16276.09,2018-10-17,M,39,MISSING,32.0,debit,10,17
posted,ACC-240804743,22176.45,2018-10-17,M,29,MISSING,39.0,debit,10,17
posted,ACC-182446574,9428.7,2018-10-17,F,27,MISSING,152.0,debit,10,17
authorized,ACC-1598451071,1620.6,2018-10-17,F,26,QLD,5.77,debit,10,17
authorized,ACC-2890243754,1494.45,2018-10-17,M,37,NSW,69.72,debit,10,17
authorized,ACC-1598451071,1615.68,2018-10-17,F,26,QLD,4.92,debit,10,17
authorized,ACC-847145727,61255.04,2018-10-18,M,19,WA,46.33,debit,10,18
authorized,ACC-1799207998,9731.05,2018-10-18,F,20,NSW,39.14,debit,10,18
authorized,ACC-3100725361,5005.75,2018-10-18,M,25,TAS,26.54,debit,10,18
posted,ACC-3317636250,16586.21,2018-10-18,M,35,MISSING,90.0,debit,10,18
posted,ACC-1496451953,21940.8,2018-10-18,M,43,MISSING,16.0,debit,10,18
authorized,ACC-1608363396,7443.58,2018-10-18,M,20,NSW,52.18,debit,10,18
posted,ACC-1523339231,68218.33,2018-10-18,M,40,MISSING,47.0,debit,10,18
posted,ACC-2890243754,1442.45,2018-10-18,M,37,MISSING,52.0,debit,10,18
posted,ACC-2270192619,17283.27,2018-10-18,M,20,MISSING,39.0,debit,10,18
posted,ACC-3536132544,6625.96,2018-10-18,F,41,MISSING,22.0,debit,10,18
posted,ACC-2014856841,265133.75,2018-10-18,M,46,MISSING,684.0,debit,10,18
authorized,ACC-3481401842,7149.47,2018-10-18,F,25,WA,14.21,debit,10,18
authorized,ACC-1598451071,1593.85,2018-10-18,F,26,QLD,21.83,debit,10,18
posted,ACC-2171593283,17791.1,2018-10-18,M,19,MISSING,33.0,debit,10,18
posted,ACC-2890243754,1424.45,2018-10-18,M,37,MISSING,18.0,debit,10,18
posted,ACC-3481401842,7103.47,2018-10-18,F,25,MISSING,46.0,debit,10,18
